104 m3	m3/s
Storage	Release
93696.5038	1447.3590
95829.9177	1502.8034
103546.4170	2094.0308
104992.3432	3124.7640
116960.9907	4021.7001
121981.3638	4425.8099
122778.9474	4553.7171
119649.7773	4263.1013
115803.7605	3797.0626
110961.9875	3668.6740
106482.3077	3471.0507
104740.3459	2951.9180
104334.2143	2241.9863
105851.0912	2095.1068
105271.2528	2102.5259
103296.8663	2108.8971
104033.2855	2409.7636
113061.1493	3264.1112
116518.1606	3692.9982
117031.9414	3677.0558
114830.0234	3598.9579
112953.5000	3512.2234
111035.3848	3489.9381
109246.9380	3467.3979
107517.2091	3446.8682
102279.0909	3391.1689
97958.4384	3170.4391
98200.6494	2587.6784
96309.4465	2103.6019
95458.0382	2104.6496
94141.7806	2104.6496
95511.8629	2313.5996
96072.1287	2373.3199
97070.3315	2336.6212
97772.4987	2346.1640
97557.2001	2342.6244
96776.7425	2340.6139
95957.1396	2334.2426
94043.9176	2201.1534
93835.9586	2091.9070
91918.3327	2096.1546
90504.9460	2101.4781
90195.6989	1862.5406
89502.0947	1710.7057
90752.2948	1482.3869
91583.3965	1315.6856
92127.0256	1395.3126
91842.9782	1615.1363
92016.6851	1570.5373
89944.1909	1416.5503
89565.2164	950.3983
89605.5849	995.7053
89917.5232	986.6156
90401.4559	1021.5302
90695.2896	794.2875
90363.7786	1015.1590
90295.7638	843.1341
91331.1546	750.7646
95742.8196	2044.4763
96232.3794	3019.5103
96125.2194	3161.9440
96212.8068	3155.2046
96335.8695	3160.9813
96271.0353	3152.5995
94718.6831	3136.7987
96055.0027	3138.8092
96313.6057	3156.6205
94509.7456	3136.9119
93911.8025	3096.8153
95447.2733	2648.4463
94956.9796	2092.9831
95237.1125	2090.8593
95066.3415	2212.8483
93767.4545	2328.2394
94795.2609	2331.0711
95048.2368	2210.1299
95793.9531	2091.9070
92770.4750	2099.3544
89773.9093	2090.8593
88614.9664	2073.8692
90175.6370	1822.3023
92169.5960	1353.9134
90758.9006	1759.5522
90166.8293	1707.5058
90697.2469	1391.0651
89004.7059	1054.4627
90086.5816	1192.5074
91865.9760	1650.1642
92244.2166	1949.6149
91696.1837	1963.5468
91640.4017	1980.4236
90664.4628	2002.7090
92311.4974	1589.6511
93845.0110	1837.0554
93885.6241	2084.4880
93931.3751	2230.6596
97423.6170	2824.7187
113572.9729	4541.4275
118781.4876	6320.9148
118764.1169	6275.3813
113487.5874	6007.9004
107671.3434	5842.8415
108238.4596	4540.1250
106178.4430	4179.3400
102440.0755	3772.2854
100682.9450	3444.0365
99214.7550	3397.0871
97620.8110	3342.9170
96434.7112	3295.9677
94096.7636	3234.1520
93054.5224	3224.9490
94154.9921	2721.9569
96081.4257	1710.7057
92667.4742	2247.1683
92712.7358	2195.9715
90083.4011	2127.7845
95554.6780	1262.5916
97450.7740	1278.5056
102604.4854	1303.9908
101142.1672	1537.6048
100823.8677	1320.9809
103182.6112	1147.9083
105771.3328	1248.7729
106721.0934	1158.5271
104407.6116	1588.5751
103161.0814	1667.1543
103908.5102	792.1638
103161.8153	435.3715
103641.8334	861.2003
104138.2436	1217.9925
104626.0908	1404.8837
105793.8413	1195.6788
105327.5240	1224.3638
105450.0974	1096.9380
106878.6529	670.0332
106102.5991	533.0646
106585.5532	873.9428
106284.1350	858.0005
107958.3267	550.0547
108713.8292	474.6470
108069.4012	330.2594
108620.8594	194.3385
109540.5271	348.2972
110616.7757	452.3616
110589.3740	572.3684
111649.9645	598.9013
113505.2028	745.4410
114184.1275	816.6012
113971.2754	1021.5302
113350.0899	1490.8820
111987.3473	1608.7650
113026.1633	1177.6410
112186.0092	1173.3935
110694.8214	1396.3887
111876.0281	796.4113
112048.5117	709.7051
112251.0882	1109.9071
112021.1101	1039.5964
112141.4816	1007.7399
112675.5690	981.1787
112878.3901	1020.4825
113388.5011	829.3438
112980.9016	880.3141
112590.9175	851.6292
112912.1529	739.0697
113717.5655	882.4379
113206.7206	859.0765
112826.0334	688.0994
113212.5923	222.9952
113646.3702	233.6140
115456.3468	890.9329
114340.7083	1101.1855
114132.7494	954.6458
114289.3302	952.5221
113279.8732	874.9906
112889.6444	324.9358
113485.6302	233.6140
113512.0532	681.7281
114025.1001	804.9064
113825.7042	805.9824
114871.6152	956.7696
113971.2754	1106.4808
113516.2124	426.8765
114235.5056	254.8516
114607.3851	801.7349
113786.8036	1281.7054
114076.4782	1061.8817
112531.4657	1208.4214
113242.4406	1103.3093
112849.5205	1089.4907
112544.6772	809.1539
113200.8488	810.2299
112611.2241	980.1310
113437.9220	733.7744
113411.9883	770.9261
112539.7841	524.5696
111137.1623	456.6092
111190.2530	367.4111
112156.8950	1019.4065
112900.8986	925.9609
112858.8175	1057.6342
113368.4392	651.9954
112943.9583	837.8389
111844.7120	867.5715
111506.1059	694.4707
111269.0327	811.2777
113687.2280	891.9807
113829.3740	797.4874
112291.7013	969.5122
114394.5330	914.2943
113582.5146	779.4212
112037.0128	1118.1756
111623.0522	374.8584
112659.4216	837.8389
113089.7743	682.8041
112826.0334	856.9527
110964.1894	679.6043
110842.5946	489.5416
110450.1639	401.3913
114130.3028	443.8666
114591.9716	404.5911
113521.3502	272.9178
111957.2544	469.3517
110241.9603	536.2644
110908.6521	563.8734
112593.1194	276.0893
113335.8998	993.9213
113408.5630	911.0945
113971.2754	1057.6342
113778.4853	907.9231
113971.2754	1066.1293
112263.5657	883.4856
109846.8384	951.4460
111191.2316	985.4263
112263.3210	1039.5964
113362.5674	630.7578
113680.6222	772.0022
113825.4595	1010.9114
111010.9190	1008.7877
109344.3117	684.9279
110550.4735	928.0846
111570.2062	855.8767
111242.8544	818.7250
110955.3817	591.4823
111408.4875	853.7529
110392.9140	851.6292
107732.9971	679.6043
109900.1737	868.6193
110159.5107	879.2381
110159.5107	880.3141
110467.7792	797.4874
107984.7497	964.4152
107164.4129	1093.7382
106699.8082	904.4967
107157.0732	880.3141
107178.8477	1086.3192
107564.9173	963.1409
108234.5451	889.8569
108576.8210	1109.6806
107057.9869	1264.7153
104552.4489	796.4113
106118.2572	824.0202
106602.9238	901.5518
107168.0828	950.3983
107129.9162	852.7052
106380.5301	1116.0519
103957.4417	1275.3341
103165.7298	751.8123
103808.2006	744.3933
103756.8225	848.4577
104507.9212	861.2003
104960.5377	863.3240
105060.8473	829.3438
102987.3745	881.3619
101103.7560	569.1686
102181.9618	798.5351
102197.6199	910.0468
103022.1159	788.9923
103646.7266	675.3568
103857.1321	596.7775
102049.3574	522.4458
100033.1345	506.5318
100737.7483	661.5665
101845.0684	354.6685
102152.6029	438.5713
104106.6828	385.4772
102947.9846	329.1833
101115.2549	464.0565
99766.9471	330.2594
101241.7428	322.8121
101970.5777	715.7083
102661.9799	816.6012
104054.3261	783.6687
103462.7441	763.5071
101657.4160	636.0813
101140.2099	825.0963
100737.7483	931.2845
100180.1737	1169.1460
100346.2962	962.0649
100867.6614	714.6606
99808.0496	738.0220
97015.2836	555.3783
96653.6797	432.2000
98187.1933	620.1389
99125.4550	974.8074
99563.3920	880.3141
100297.3647	679.6043
98898.4128	511.8270
97923.2078	306.8980
96824.4507	309.0217
98317.5957	534.1407
98472.7086	545.8072
98554.1796	521.3981
97700.0801	952.5221
96476.0583	776.2497
97531.5110	619.0912
97715.4935	331.3071
97750.4795	839.9626
97628.3954	922.7894
97282.9389	1090.5667
97030.2077	861.2003
97911.7089	707.2132
98135.3259	544.7595
97747.5436	494.8369
97015.0389	772.0022
96153.8443	1044.8916
96264.6742	750.7646
96341.7413	795.3636
96365.2284	817.6489
97616.4072	269.7180
96517.4054	270.7940
96944.3329	612.7199
96658.5729	560.6736
97216.1474	663.6903
96996.4449	905.7993
96430.7967	879.2381
95363.1111	309.0217
95051.4174	319.6406
95143.6533	452.3616
94939.3642	635.0053
94780.8261	604.2249
96246.0802	615.8914
95788.3259	608.4724
94537.3919	313.2693
94110.9537	318.5645
94079.1483	438.5713
93950.2137	450.2379
94557.6984	558.5498
94218.1137	570.2447
94776.1776	701.9180
94595.8650	414.1339
93990.0929	367.4111
94030.7061	606.3486
95282.1295	614.8437
94702.0464	1070.3768
95051.6620	1288.0767
94036.5778	903.6755
93494.4167	605.2726
93615.7668	317.5168
94227.4107	543.6835
93249.0252	557.5021
91765.9111	1380.4463
92129.9615	1147.9083
91841.9996	1036.3966
92218.2829	850.5814
91920.0453	318.5645
92637.8706	777.2974
92369.2366	662.6142
92801.3018	597.8536
93087.3065	420.5052
92932.1936	458.7329
93323.1564	506.5318
94025.8129	321.7643
92979.4125	1040.6441
92030.8752	837.8389
90674.7384	827.2200
89578.6725	755.0121
89767.0588	630.7578
89020.8533	331.3071
88703.7771	332.3831
90103.4630	322.8121
90343.4720	324.9358
90685.0140	322.8121
91884.3253	332.3831
91736.5522	333.4309
91418.7420	329.1833
89904.5564	331.3071
91732.6376	332.3831
91380.5754	345.1257
92644.7210	501.2082
93177.3405	585.1110
92807.9076	557.5021
93132.3235	469.3517
92786.3777	322.8121
93055.9904	527.7694
92900.3882	496.9607
93564.8781	513.9508
96719.4926	522.4458
93273.2463	1270.0106
95111.8478	2066.4219
94203.4343	2073.8692
93665.1877	2075.9930
93160.7038	1703.2583
93076.7863	1645.9167
93097.3375	1249.4809
92786.3777	512.9030
93622.6173	555.3783
93277.8948	638.2051
93156.3000	1158.5271
93104.1879	1507.8721
92837.2665	1529.1097
93570.2605	1204.1739
92888.8892	1270.0106
92715.6717	810.2299
92984.3057	500.1605
92835.3092	1094.8142
92611.4476	1135.1657
92753.8383	1024.7300
93864.8282	1220.1163
93863.3603	1083.1194
94320.3806	554.3023
93819.5666	1560.9662
93157.0339	1684.1445
97769.3182	2009.1935
99867.7460	3259.6372
95817.4402	3809.5503
98089.5749	3405.9220
100453.2115	3181.2844
100184.5775	3226.2233
100252.5923	2728.3282
101890.0854	2229.9517
100922.7094	2469.9936
98249.8256	2209.7901
93959.7554	1889.1018
92627.5950	1051.2629
90999.3990	797.4874
91628.9028	1085.2431
89102.0796	1718.1247
88761.0270	1165.9462
90127.6841	1136.2135
89901.1312	1395.3126
90826.1814	914.2943
91408.7110	901.5518
92064.8826	1336.9233
91605.1711	1072.5006
91401.1267	1309.4276
92543.6774	927.0369
92372.6618	1520.6147
92401.7761	1380.4463
91075.9768	1154.2796
91866.4653	1071.4528
90864.8373	1680.9730
89822.8408	1275.3341
88447.3760	1468.5966
88901.7051	1429.2928
90529.4118	750.7646
90409.7742	679.6043
90671.8025	894.1044
90198.8794	947.1985
89345.7585	1206.2977
89906.7583	1055.5105
91374.7036	978.0072
90731.9882	748.6408
90552.8989	445.9903
90631.6786	719.9558
90255.6400	821.8965
89536.1021	483.1704
89955.2005	324.9358
92343.5476	317.5168
92686.5575	321.7643
92092.5289	509.7032
92289.2336	1102.2333
91599.7886	870.7430
90773.5800	888.8092
91469.3861	484.2181
91520.5195	700.8420
92638.1153	317.5168
95382.6837	331.3071
95446.5393	1177.6410
94961.1387	1450.5305
94557.6984	1512.1196
95176.6820	1192.5074
98334.9664	499.0844
98624.3963	278.2130
98692.4111	278.2130
98877.8615	277.1653
99954.8441	286.7081
99984.9370	272.9178
100510.9507	270.7940
100586.3052	270.7940
100617.3768	289.9079
100891.6379	281.4128
101088.0979	277.1653
100706.1874	271.8417
101469.7637	228.3187
102590.2953	226.1950
104836.0070	213.4524
106433.3762	231.4902
108246.7779	231.4902
108870.1654	230.4425
109962.5614	271.8417
112166.6813	286.7081
112280.2024	290.9556
113181.0315	229.3665
113501.5329	235.7377
113740.5633	222.9952
114235.5056	300.5267
116523.0537	970.5599
117973.8730	1484.3974
114340.7083	1586.4513
113033.2584	887.7331
113347.3987	586.1587
113407.5844	276.0893
114184.1275	757.1358
113225.0699	1146.8323
114289.3302	1008.7877
115030.6426	546.0338
114766.4125	557.7286
114448.3577	460.6301
113018.5789	448.0008
112961.8183	499.5658
113113.7507	497.3288
112878.3901	502.3975
112888.9104	543.4569
113505.9368	407.7626
113698.4822	245.3088
114289.3302	253.8039
113500.0650	365.2873
112894.0482	340.8782
113555.1129	307.9457
114553.5604	231.4902
114658.7632	297.3269
115628.5857	292.0316
115882.0509	309.0217
114590.2590	459.8090
114025.1001	252.1332
113320.7310	254.0304
113507.4047	305.4821
