104 m3	m3/s
Storage	Release
39514.3971	82.6002
39618.3765	116.3256
39528.0979	145.1238
39702.2941	98.0612
39991.2346	88.9715
39980.7144	135.6943
39974.5979	116.5805
40128.2429	108.1987
40191.1198	113.7488
40316.3845	108.9066
40614.1328	117.6282
41008.2761	112.4462
41143.8164	102.1672
41261.7413	119.4121
41296.4827	118.9308
41481.4438	118.1096
41631.9082	108.9066
41813.9334	121.5359
41866.0455	111.7383
41806.3490	134.1652
41718.7616	147.0211
41832.2827	82.0056
41952.1649	85.7717
41895.6490	109.6145
41876.8104	119.2989
42151.0715	120.1201
42105.5652	176.4989
41965.3764	174.8565
41995.2247	111.7383
41935.7729	113.2674
41948.0058	135.3262
42045.8688	109.3880
42086.2373	126.4914
42148.3803	113.3807
42210.5233	121.5359
42200.9817	130.4840
42133.2115	132.8626
42171.3781	119.4121
42223.4902	117.6282
42287.8351	117.2884
42324.2891	137.5632
42249.9132	149.0316
42268.2625	137.5632
42319.8852	136.9969
42014.7973	190.7989
42423.8647	134.1652
42394.2611	156.9320
42397.4417	157.6399
42385.2088	139.3472
42377.6244	150.3058
42378.8477	149.0316
42378.8477	152.4296
42386.1874	149.1448
42389.3680	153.8454
42440.7461	156.9320
42474.9981	156.3373
42342.8830	168.9666
42276.8255	164.1244
42247.4666	162.1139
42254.8063	160.5848
42276.8255	215.4346
42494.5707	191.8466
42426.0666	194.3385
42369.7954	190.3175
42423.6200	199.0391
42276.8255	245.1673
42161.8365	367.5244
41948.9844	279.4023
42090.8858	221.5793
42225.4474	205.7785
42347.7762	189.4963
