104 m3	m3/s
Storage	Release
129588.0118	1231.3298
127569.8316	1345.3900
127796.1399	1079.5515
128347.5980	1232.9721
128936.2441	826.2289
129489.6595	810.4848
128656.6005	1047.4685
128598.1273	1042.5130
128451.8221	1057.9457
128892.9397	1028.4112
129372.7132	1113.9847
128823.9463	888.8375
127334.2264	865.2212
128028.0752	798.0537
128559.4715	732.1321
127551.2377	948.4728
129833.8927	873.0933
130014.9392	747.5648
130099.8354	304.4627
128900.2794	322.8121
127615.8273	1031.0730
126716.9554	949.4639
127371.4144	885.8642
127222.6626	929.4722
128439.5893	736.7760
128728.7745	292.6546
128469.6821	225.1756
127832.5939	693.8477
127573.2568	813.4581
127448.4815	904.5533
126770.7801	1054.0097
126640.6222	935.0506
129435.3455	461.4230
129968.9436	329.0418
130191.3373	780.9786
129917.0762	1135.1657
129950.8390	1027.7033
128365.7027	1205.1650
127754.5481	1155.9220
124654.0029	1057.2661
122721.4529	752.4636
124678.9580	872.1306
125579.7871	892.7735
126674.6296	898.6634
128630.4221	647.2948
126569.9162	384.8259
124877.3753	394.2838
122714.6025	445.3674
122313.8534	1090.7366
124523.1111	1056.9829
126481.1055	947.5100
128133.0333	722.0230
129431.9203	859.0199
127421.5692	822.3212
125193.9621	652.1936
125701.3819	858.3403
125952.4005	1047.1570
