104 m3	m3/s
Storage	Release
72275.0223	73.2840
72039.4171	78.9474
71682.9510	78.3810
71480.6192	54.5949
71335.2926	54.6798
71101.6447	54.6515
70948.2444	45.2220
70835.7019	30.9786
70715.0857	35.9907
70225.7706	73.7937
69865.8794	56.2939
69514.7958	54.7931
69172.7645	54.2268
69021.8108	30.6105
68998.3237	19.1422
68926.8837	25.5135
68815.8091	25.7400
68697.3949	25.2869
68554.7595	29.7893
68349.7365	35.7359
68294.4439	20.8412
68247.4696	17.7547
68105.8129	29.7327
67963.9115	29.9309
67830.3285	29.9875
67587.6282	35.7642
67391.9022	30.9503
67352.7569	18.5759
67306.0274	16.9618
67274.7112	17.0184
67149.9358	33.4988
67009.7471	28.7416
66970.6018	21.2660
66846.3158	27.0709
66807.4153	16.7353
66776.3437	13.6770
66729.6142	30.3840
66590.1593	29.9875
66435.0465	30.1008
66280.1782	24.4658
66110.3859	24.9471
66056.3166	15.0362
65994.9075	13.7903
65541.3124	61.9006
65158.9127	49.8093
64914.9891	31.2901
64664.2151	37.0951
64414.4197	38.9923
64361.0844	13.6487
64315.8227	12.2329
64089.5145	31.8848
63878.8643	31.6016
63758.7375	31.3751
63586.2539	31.2901
63377.0717	31.4883
63369.4873	12.3461
63414.5043	9.5145
63250.3391	29.9026
63108.6823	27.2408
62989.5341	24.8056
62930.3270	28.0054
62915.6475	31.3184
62908.3078	9.2596
62908.3078	9.4295
62730.4418	32.2812
62516.1217	37.8313
62280.0272	34.9996
62191.9505	25.2869
62132.9880	18.7741
62177.2710	9.2596
62235.9888	9.0897
62008.4573	38.0012
61796.0946	31.5733
61569.7863	37.6897
61300.1737	37.6048
61009.7652	37.2083
60952.0260	15.8858
60865.1726	15.8574
60590.6668	38.0862
60288.2700	38.2844
59972.6618	38.2844
59693.5075	37.9163
59401.1418	38.2844
59308.6612	15.7725
59109.5099	31.0636
58832.3129	38.4543
58521.1085	39.1905
58245.8688	38.4260
57964.0233	38.3693
57668.7216	38.1428
57409.1399	35.0563
57247.9106	22.3703
57017.1985	28.6850
56772.5410	29.1097
56556.2637	29.3079
56242.8574	38.7091
55922.8453	39.2755
55728.0979	22.7667
55617.2680	22.7384
55388.2685	29.5628
55180.3096	29.2513
55049.1732	19.4254
54924.3978	19.5953
54744.8192	22.9366
54620.5331	19.6519
54482.5463	19.4820
54337.9537	18.4626
54186.5106	19.7085
54028.2172	19.5953
53808.2700	26.4196
53575.1114	26.1931
53465.5048	15.7158
53362.9933	16.3955
53212.5289	19.5953
53096.3166	19.2838
53034.9075	12.8842
52925.5456	14.2151
52666.9425	32.9891
52680.6434	2.0954
52673.7930	2.4919
52388.2776	33.1873
52225.5803	19.3404
52123.8028	19.6802
51988.5071	20.0483
51907.2808	16.1689
51725.0110	16.3388
51603.6608	16.0840
51462.2487	16.1689
51327.9318	16.3388
51186.7643	15.9707
51065.9035	16.7353
50905.1635	19.1705
50791.6424	16.1972
50851.8281	16.1406
51025.7797	16.0273
51072.7539	21.4075
51092.5712	6.2580
51059.0531	12.6010
51052.4473	6.3713
51072.7539	6.3713
51085.9654	6.5978
51019.1739	13.4788
50958.7435	13.4505
50871.8901	13.1673
50791.6424	14.8663
50704.7890	14.7248
50631.3917	12.8842
50531.3268	13.1390
50431.5065	13.3656
50325.0804	13.3939
50245.0774	12.7143
50138.8960	12.9691
50046.1708	14.1584
49966.6571	13.7903
49900.3549	11.9780
49834.2974	13.7054
49774.8456	11.9780
49695.5765	11.9214
49576.9176	11.3834
49517.7105	11.9214
49399.0516	12.1762
49320.2719	11.6949
49228.2806	12.7143
49195.7412	11.8364
49070.9658	15.3194
48979.4639	15.3194
48920.5014	11.8081
48828.9995	11.8364
48744.1033	11.3267
48698.8417	13.0257
48653.0907	12.4028
48581.4060	11.3834
48510.2107	11.9214
48444.8871	11.3551
48360.7249	11.8931
48289.2849	11.6099
48231.0564	11.4400
48153.2553	11.6949
48075.6989	12.2612
47985.1756	13.3656
47901.5027	13.2806
47804.6183	13.4788
47727.7958	15.0362
47624.7950	15.4610
47528.3999	15.0079
47425.8884	15.3477
47342.4602	15.8008
47227.4711	15.7442
47150.8933	13.4222
47093.3988	11.9780
47016.8210	11.6949
46953.2100	12.0347
46882.9933	11.1568
46787.8215	11.3551
46711.4883	12.3178
46572.0335	19.2555
46451.6620	18.3210
46299.9743	18.9723
46255.6913	18.8873
46136.0538	18.4626
46010.2998	19.5103
45903.3844	15.8008
45815.5524	15.7442
45727.7203	14.8947
45565.0230	19.2555
45746.5589	19.1988
45928.3395	10.3356
45909.7455	6.8244
45903.3844	7.2491
45916.1066	6.8527
45916.1066	6.7960
45916.1066	6.9943
45916.1066	6.6261
45884.5458	10.3356
45846.8685	11.8648
45790.3527	11.6949
45771.5140	12.0063
45759.2811	11.6665
45783.9916	10.5622
45765.3976	10.4772
45733.8368	9.9392
45683.9266	10.7604
45733.8368	10.6188
45690.2877	10.1091
45665.3326	10.8737
45621.5389	12.2895
45615.1778	8.2968
45565.0230	12.3178
45602.4556	12.0630
45577.5006	10.5339
45571.3841	10.5622
45577.5006	10.4772
45558.6619	11.6099
45546.4291	10.4772
45565.0230	9.0897
45590.2228	8.5234
45596.3392	8.8065
45627.4107	7.1358
45640.1329	6.7960
45608.8167	12.0347
45565.0230	11.8081
45558.6619	11.6665
45540.0680	11.9780
45615.1778	10.4489
45633.7718	12.1196
45840.5075	0.0000
46104.4930	0.0000
46287.4968	2.5768
46451.9067	0.0000
46572.0335	0.0000
46743.2938	0.0000
46857.7936	0.0000
46934.1267	0.0000
47048.6265	0.0000
47099.7599	5.8899
46997.4930	15.8858
46959.5711	16.9901
46927.7656	9.0048
47010.4599	0.0000
47093.3988	0.0000
47003.8541	17.5848
46895.7155	20.9545
46743.2938	21.8040
46660.5996	20.8978
46565.6724	17.2450
46483.2228	17.4998
46407.6237	17.2733
46407.6237	17.0184
46635.3998	1.7556
46844.8267	1.7273
47106.1210	0.0000
47316.7711	0.0000
47451.3328	0.0000
47573.4169	0.0000
47695.2564	0.0000
47650.4840	17.5281
47631.1561	12.2329
47714.5843	1.6141
47708.4679	8.7216
47721.1901	10.2507
47721.1901	10.4772
47785.5350	10.1941
47766.2071	10.3073
47849.8799	10.0808
48705.4474	3.2848
49169.3181	6.8244
49425.2299	0.0000
49636.3694	0.0000
49807.8744	0.0000
49946.5952	0.0000
50013.1421	8.9764
50085.8053	6.7111
50052.7766	11.5816
50079.1996	6.9376
50112.2284	6.7111
50172.1695	6.7394
50218.6544	7.4190
50231.6212	6.9943
50278.3508	3.2281
50331.4415	3.3414
50378.1711	3.2281
50424.6561	3.3697
50451.3237	3.4263
50524.4763	3.1432
50464.7799	13.7903
50444.4733	10.4772
50444.4733	5.9749
50471.1410	5.2103
50504.6591	5.2386
50484.8418	8.3535
50491.4476	8.4951
50477.9914	8.6083
50458.1741	8.2119
50491.4476	8.1836
50464.7799	8.5800
50431.5065	8.5800
50404.8388	9.3729
50404.8388	8.2968
50404.8388	8.4667
50424.6561	8.6933
50477.9914	9.0048
50497.8087	8.0703
50537.9325	9.9675
50564.3555	10.1657
50557.7498	10.4489
50497.8087	17.1883
50491.4476	10.3073
50491.4476	10.1091
50484.8418	10.3923
50438.1122	13.5071
50391.1380	13.7620
50364.7150	13.8186
50331.4415	12.9125
50265.1393	12.8558
50212.0486	15.5176
50178.7752	15.5176
50118.8341	15.1212
50052.7766	15.4327
49960.0514	17.7263
49847.5089	18.5475
49768.2398	18.7741
49702.1823	18.3210
49563.4615	18.5192
49484.6817	18.3493
49563.4615	18.4626
49543.8889	19.0006
49431.8357	19.3121
49596.4902	12.2895
49787.8124	11.7798
49926.7779	14.8097
50026.1089	13.6770
50112.2284	15.1778
50165.3190	15.0929
50205.1982	14.6398
50238.4717	15.2628
50291.8070	15.2061
50318.2300	14.8663
50331.4415	15.7725
50438.1122	15.3760
50644.6032	15.0362
50845.2224	13.8753
51072.7539	10.1374
51233.4939	10.2507
51321.0813	10.2507
51496.0115	9.5994
51576.7485	14.8947
51644.0293	9.8259
51711.5548	9.6560
51711.5548	10.2507
51718.4052	11.9214
51731.6167	10.2790
51785.6860	6.4846
51819.4488	6.8810
51833.1496	6.3713
51914.1313	6.8810
51914.1313	7.9854
51981.6567	6.8244
51920.9817	16.1123
51920.9817	16.9618
51846.6058	16.3671
51853.4562	17.0184
51853.4562	3.3980
51914.1313	3.1715
51968.2006	3.3697
52042.5765	3.1998
52090.0400	3.2281
52123.8028	5.1820
52205.0291	5.0687
52245.6422	4.8705
52265.9488	5.1253
52327.1132	4.7289
52354.2702	5.0404
52429.1354	4.8422
52469.7486	5.1253
52503.7560	4.8139
52524.0625	5.0687
52517.2121	4.8139
52537.7634	5.0970
52537.7634	6.3996
52558.0699	6.8810
52551.2195	7.9570
52551.2195	10.0808
52461.9195	13.5355
52346.9305	19.0856
52170.7770	19.9634
52021.5359	19.9351
51891.8674	20.1899
51764.6455	20.5297
51669.2290	19.9067
51527.3277	19.9917
51392.7660	19.9351
51260.6509	19.3970
51111.4098	19.2838
50984.1879	19.5953
50871.6454	19.9634
50744.4235	21.6624
50602.5221	20.8129
50497.3194	20.6430
50311.3796	21.7757
50237.9823	17.1034
50125.4399	17.3582
