104 m3	m3/s
Storage	Release
12878.7737	4.4457
12844.5216	4.4457
12817.6093	4.4457
12807.8230	4.4457
12780.9107	4.4457
12746.6586	4.4457
12719.7463	4.4457
12690.3874	4.4457
12661.0285	4.4457
12634.1161	4.4457
12609.6504	4.4457
12582.7381	4.4174
12548.4860	4.3325
12516.6805	4.3325
12531.3600	4.3325
12538.6997	4.3325
12516.6805	4.3325
12489.7682	4.3325
12482.4285	4.3042
12475.0887	4.3042
12453.0695	4.3042
12440.8367	4.3042
12949.7244	4.3042
13385.2148	4.4457
13412.1272	4.5307
13404.7874	4.5307
13387.6614	4.5307
13372.9820	4.5307
13358.3025	4.5307
13350.9628	4.5307
13326.4970	4.5024
13304.4778	4.4457
13282.4587	4.4457
13262.8861	4.4457
13238.4203	4.4457
13216.4011	4.4457
13189.4888	4.4457
13174.8093	4.4457
13155.2367	4.4457
13128.3244	4.4457
13101.4121	4.4457
13091.6258	4.4457
13072.0532	4.4457
13052.4806	4.4457
13025.5682	4.4457
13008.4422	4.4457
12988.8696	4.4457
12961.9573	4.4457
12932.5984	4.4457
12898.3463	4.3891
12878.7737	4.3891
12849.4148	4.3891
12817.6093	4.3891
12793.1436	4.3891
12758.8915	4.3891
12729.5326	4.3891
12697.7271	4.3891
12673.2613	4.3891
12646.3490	4.3891
12612.0970	4.3891
12619.4367	4.3891
12648.7956	2.7184
12665.9216	1.3875
12673.2613	1.1610
12673.2613	1.1610
12673.2613	1.3309
12673.2613	1.4158
12668.3682	1.4158
12668.3682	1.4158
12665.9216	1.4158
12661.0285	1.4158
12648.7956	2.5485
12673.2613	4.2758
12702.6203	4.2758
12712.4066	4.2758
12712.4066	4.2758
12702.6203	4.2758
12690.3874	4.2758
12673.2613	4.2758
12653.6887	4.2758
12631.6696	4.2758
12612.0970	4.2758
12594.9709	4.2758
12582.7381	4.1909
12563.1654	4.1909
12538.6997	4.9838
12548.4860	11.1002
12744.2120	14.7531
13747.3080	15.4327
13791.3464	24.2109
13659.2313	30.5822
13404.7874	40.4931
13084.2860	44.7406
12761.3381	43.8911
12460.4093	42.7584
12169.2668	41.6258
11885.4640	40.4931
11609.0010	39.3604
11344.7708	38.2277
11090.3270	37.3782
10950.8722	25.1454
10833.4365	18.8307
10772.2721	18.5475
10975.3379	18.5475
11056.0749	18.8307
11432.8475	19.2271
11496.4585	19.2271
11357.0037	31.1485
11149.0448	37.9446
10948.4256	35.6792
10760.0393	33.9802
10586.3324	32.2812
10410.1790	30.5822
10234.0255	28.8832
10060.3187	27.6089
9896.3981	26.0798
9734.9241	24.9471
9788.7488	23.6729
10882.3680	28.8832
11325.1982	36.2456
11268.9270	37.6614
11146.5982	37.3782
10972.8913	35.6792
10779.6119	33.9802
10588.7790	32.2812
10410.1790	30.5822
10248.7050	28.8832
10121.4831	27.8921
9979.5817	26.6462
9835.2337	25.2303
9688.4392	23.9561
9551.4309	23.1065
9593.0227	10.2790
9818.1077	10.9303
9854.8063	17.3016
9837.6803	17.3016
9793.6419	17.3016
9725.1378	16.8768
9656.6337	16.8768
9632.1679	9.6560
9632.1679	5.9465
9624.8282	5.9465
9621.4030	6.1448
9611.8614	5.9465
9602.0751	5.9465
9602.0751	4.4457
9605.5003	3.6812
9605.5003	3.6812
9608.6808	3.6812
9615.0419	3.6812
9615.0419	3.6812
9615.0419	3.6812
9615.0419	3.6812
9615.0419	3.6812
9621.4030	3.6812
9624.8282	3.6812
9628.0088	3.6812
9634.3699	3.6812
9708.5011	3.6812
10216.4102	3.7661
10306.4442	13.7903
10256.2894	21.0961
10193.1677	20.5297
10113.8987	19.9634
10021.4181	19.0572
10008.2066	18.4909
10054.4469	19.0572
10008.2066	18.7741
9939.4578	18.4909
9874.1343	17.8679
9802.4496	17.3582
9731.2543	16.4238
9653.6978	16.1406
9753.7627	15.9707
9818.8417	17.1883
9799.2691	17.4715
9756.9433	17.1034
9692.3537	16.2539
9624.8282	15.9707
9563.6638	15.4044
9541.1553	8.0420
9560.4833	3.7945
9573.2055	3.7945
9586.1723	3.7945
9595.7140	3.7945
9621.4030	3.7945
9656.8784	3.7945
9831.8085	3.7945
9965.6362	3.8794
10021.4181	8.0703
10005.0261	14.3850
9978.8477	14.1018
9952.6693	14.1018
10107.2929	14.1018
10373.2357	23.9561
10319.6557	28.8832
10213.2296	28.3168
10133.4713	27.6089
11419.6360	33.6970
11679.2177	38.5109
11729.6172	43.3248
11536.5823	52.1030
11254.0029	53.8020
10965.0623	51.5367
10680.5256	49.2713
10561.8666	23.2198
10538.1349	11.6099
10544.7406	11.6099
10653.3686	11.6099
10690.8012	11.6099
10697.6516	11.6099
10694.2264	11.6099
10690.8012	9.3446
10690.8012	8.2119
10683.9508	8.2119
10711.1078	3.5962
10765.9111	1.2459
10882.3680	1.2743
10996.3785	1.2743
11072.4670	1.2743
11138.7692	1.2743
11187.4560	1.3309
11236.6322	1.3309
11282.1385	1.3309
11320.7944	1.3309
11356.0251	1.3309
11394.9256	1.3309
11430.1563	1.3309
11490.3421	1.3309
11547.1026	1.3309
11618.5426	1.3309
11672.1226	1.3592
11718.6076	1.3592
11758.2421	1.3592
11794.2068	1.3592
11823.0763	1.3592
11859.2857	1.3592
11891.8251	1.3875
11920.6947	1.3875
11942.4692	1.3875
11971.5835	1.3875
12007.7928	1.3875
12044.2468	1.3875
12084.3706	1.3875
12142.8438	1.3875
12223.5808	1.3875
12282.5432	1.3875
12333.9213	1.3875
12370.8646	1.3875
12408.0526	1.3875
12441.3260	1.3875
12467.2597	1.3875
12482.1838	1.3875
12500.7778	1.3875
12523.0416	1.3875
12534.2959	1.3875
12545.3054	1.3875
12556.5597	2.1238
12560.2296	2.6051
12560.2296	2.6051
12567.8139	2.6051
12567.8139	2.8600
12567.8139	2.9733
12563.8994	2.9733
