10^4 m3	m3/s
Storage	Release
336034.7052	1266.839083
331611.2966	1275.192553
332017.4282	969.8519958
327063.1127	1250.415312
321374.8245	1285.81137
320393.7477	923.2424663
318849.9586	921.1187028
321135.0601	1114.041379
325247.7536	1303.990786
324795.1371	1211.847767
324721.7399	1086.177602
321350.3588	1251.491352
317648.69	1064.37363
312479.0758	1132.673864
312603.8512	1066.355809
308579.2344	1270.945026
308239.1604	1194.970926
307094.163	1028.496185
306012.7766	1014.337762
305958.952	911.8024603
303223.6805	799.1297277
304542.3847	982.4813094
305516.1218	906.1390909
301515.9708	906.1390909
299477.9733	863.6638211
297625.9157	707.9211648
296304.7649	849.5053978
294188.477	792.8717046
289635.3999	792.8717046
292307.0604	792.8717046
291903.3754	792.8717046
291245.2466	792.8717046
292774.3563	707.9211648
289584.0218	707.9211648
288473.2765	707.9211648
290479.4685	789.3320988
291384.7014	792.8717046
294239.8551	785.7924929
292644.6878	803.9719084
291507.0302	940.6006932
290861.1343	884.5616538
291436.0795	844.663217
295573.2388	854.3475785
293892.4414	976.1100189
287585.1696	1010.430037
282890.1911	701.9179933
284345.9036	761.9497081
283641.2898	869.4404578
282158.665	987.2102227
279051.5141	981.065467
278916.9524	919.1082067
277573.7824	959.9410995
279883.3498	915.5686009
280720.0786	875.5852135
279335.3168	482.8022344
281008.7745	575.2001048
289858.0383	915.1155313
285219.331	896.2281946
287130.1065	905.2895855
286902.575	1022.124895
283614.3775	963.5939727
279120.0182	783.6687294
275044.0233	757.2491116
275442.8151	753.7095057
275022.0042	797.8271527
274434.826	779.0814003
272988.8999	791.314278
274060.5	760.67545
273069.6369	578.1450569
272286.7327	647.7478658
275606.7357	756.5411904
276558.4536	765.4893139
275841.607	844.2101474
276458.144	951.8141645
274669.6973	816.4596378
271459.7902	598.3066516
268964.2831	620.9601289
269025.4475	567.7527742
269272.5516	515.8479944
270517.8586	521.9644332
271083.0175	622.2627039
270424.8887	562.3159396
270190.0174	571.0658452
269409.5598	569.9898051
270901.9709	679.6043182
269744.7407	845.031336
268885.9927	850.2133189
270185.1243	851.1477749
269049.9132	847.7497533
269798.5654	638.658158
269473.1708	444.5744915
273979.763	441.7428068
267506.1241	772.8233772
265871.8116	906.3656257
266977.6637	593.7193225
265871.8116	782.3661545
268406.4639	576.3610955
268560.5981	584.1482283
270843.2531	846.1923267
271682.4285	849.5053978
271909.9601	865.6460003
270026.0969	833.223211
271572.3326	829.6836051
268176.4858	593.9458573
266953.198	566.3369318
267909.809	708.7423534
267902.4693	510.0713577
269336.1626	509.7032387
270212.0366	502.5107596
269468.2777	509.7032387
270236.5024	509.7032387
269867.0695	509.7032387
270082.3681	509.7032387
271435.3244	509.7032387
270671.9928	509.7032387
271530.7408	509.7032387
274975.5192	424.7526989
278846.0017	424.7526989
281657.117	424.7526989
283301.2158	770.9261485
290136.9479	607.3963594
293329.729	792.6451698
296813.6526	1001.821716
290572.4383	1164.04893
284776.5009	1164.190514
292970.0824	1204.99509
304033.497	1829.862944
310348.1085	2671.467941
308099.7056	3136.572146
299409.4692	3055.982401
289620.7205	2369.780258
282660.213	1852.289886
277723.0236	1660.556518
274848.2973	1647.700669
276242.8454	1642.377102
267843.7515	1641.187795
265901.1705	1065.421353
265820.4335	988.6260651
273047.6177	962.7727841
273003.5793	1289.605827
273744.8917	1604.630746
279293.7251	1605.791737
286572.2873	1616.410554
290009.726	1870.327717
291612.233	2142.282712
293293.275	2160.575395
287767.9288	2204.693042
287698.6907	2220.748694
289762.8665	2233.009889
286423.2909	1945.73548
285635.0042	1690.629009
286948.0813	1668.570185
306399.3356	2512.780333
314168.1916	3521.199874
314327.4636	3939.807817
308399.9004	4230.055494
297204.3707	4022.521326
289822.5629	3352.714636
290952.8808	2799.941474
296414.3714	2794.164837
300631.0444	2851.393184
301790.9659	3204.645846
300377.0899	3461.507961
299358.3358	3550.451176
300352.6241	3656.186281
325068.4196	3760.845346
368512.5063	5862.889819
379804.1865	8309.805167
379108.625	8777.62779
380687.4002	7987.332918
389116.3423	6742.835827
392445.887	5665.974468
389538.3766	5103.516944
376867.5618	5426.810382
360181.6719	5527.22192
348351.7452	5127.841116
343728.696	4804.434411
331220.8232	4748.027252
317280.4803	4537.29328
304844.7815	4310.418705
294469.5885	4066.525705
287769.6414	3852.280444
285358.0519	3448.340627
282546.9366	3017.754658
278865.085	2486.700517
274340.1435	1895.104958
269346.1935	1756.465677
274085.455	1872.678016
278050.62	1922.713884
280005.9232	1697.255151
276036.8437	1506.937625
273146.2147	1526.504566
270755.421	1546.694478
271861.5179	1576.285582
266271.8267	1633.400662
270955.0616	887.6198733
278772.8491	1007.485085
275641.2324	1657.611566
274027.2265	1402.986481
274622.2337	1190.128745
270746.6134	1172.912103
275499.0864	922.9026641
275453.8247	1316.393564
278908.6341	1922.487349
281704.336	2193.253036
287617.2197	2283.527143
290559.7162	2470.531598
292723.9569	2511.81756
299030.7393	2534.244503
302215.936	2569.045907
301898.6152	2808.549796
298183.7349	3000.76455
294916.5779	3023.049908
288148.6159	2958.883934
286950.2832	2590.764928
295135.0571	2243.883558
313861.6357	2820.244653
329970.6231	3736.634443
334886.5273	4262.393333
328361.5103	4630.68224
321892.2753	4547.062592
313715.0858	4452.031255
301606.4941	3786.358825
292640.5287	3035.707539
281741.2792	2961.602351
277008.8682	2391.555913
278620.9168	1481.254245
278326.1044	1527.693874
276326.5182	1572.71766
271340.3973	1236.313522
275083.4132	583.3270398
276284.6818	828.041228
278344.4537	842.4828198
279627.1933	869.6386757
280707.6011	945.6977256
283878.1183	584.7995158
289090.5475	592.4450644
295175.9149	593.8892236
296384.2786	992.7886415
298934.8336	1030.195196
300137.5701	1020.963904
300677.5293	1038.492032
301297.2469	982.5096262
303051.6863	519.0761149
305009.436	508.9386838
308233.7779	679.0096644
310850.3905	526.6650298
313815.1507	526.6933466
316070.8934	447.066374
320857.1291	440.1853803
323188.2263	449.5865733
324958.813	424.1580451
322079.4383	946.5755479
324140.6782	524.4279989
324644.1834	518.2832432
327358.9037	535.669787
329367.0529	524.9377021
330628.7519	345.3239442
330947.7853	350.6758282
334173.5952	296.5057007
339038.366	364.9758357
344155.8681	448.0857805
346080.0998	426.9614129
347002.7034	561.32485
348076.9947	589.9248651
349480.8398	605.9238834
352126.8112	1011.591028
353956.8498	999.4714173
364096.9268	1056.190061
384600.6978	1769.208258
412553.3128	2334.808952
436023.8014	2442.837722
443210.617	2602.06335
438927.6419	2682.766363
430265.2965	3123.461446
417467.0151	3989.390615
396567.3882	4292.409191
381216.1052	3636.704291
366367.3489	2462.687831
356968.0949	1783.536583
352985.0699	1576.228949
350570.5445	1489.29623
346367.5724	926.244052
347434.7686	704.9195791
348490.7107	721.8813702
352130.4811	765.3760465
349627.3897	575.6248575
351136.9268	592.5016981
349336.4918	565.8272286
349190.4313	566.4785161
348276.88	573.501094
349661.3971	429.2833943
349471.0535	442.8754807
350366.2555	438.7129042
350047.222	409.603186
349798.6499	567.6678236
349638.6439	652.2785612
352124.12	652.4201455
355165.9474	725.1944412
355020.6208	628.0959743
352488.6598	712.7067119
357448.1131	933.4931648
356469.4828	827.4748911
358681.9211	828.2677628
359292.831	808.4459702
354550.8783	728.4791954
347849.7079	574.4638668
347324.4281	536.2927576
352693.4381	550.054745
344300.7054	573.8975299
344620.9621	597.6270473
345197.3753	549.2052397
344161.7399	527.0897825
343170.8768	499.5941244
342844.9929	521.5963142
342570.2425	556.4826692
340551.3283	587.348032
340431.4461	625.2926064
340209.2971	673.912632
340040.2387	671.0243137
342676.9132	722.0795881
345346.3718	733.179792
351378.8931	711.1209685
362863.8527	1242.71313
370314.6539	1444.272444
374975.1356	1443.366304
382458.7209	1311.777918
384992.8839	1395.822319
383783.2969	1390.017366
377694.9937	1420.203124
372129.0343	1429.406099
362560.4773	1431.586496
353874.6448	1430.736991
347561.2566	1391.291624
341113.0621	1243.477684
343230.5732	778.4584297
348116.3846	1193.300232
349398.1455	1400.74945
348519.3356	1232.7456
347945.1243	1452.852448
350347.6615	1434.446498
348370.3391	1383.702709
340737.2681	1412.897378
343565.5094	1404.855393
341559.0728	1078.050667
337949.8846	1121.941779
336772.8371	1094.89919
336624.8192	1139.271689
332560.0786	847.8347038
336036.4178	1026.853808
336714.6086	1056.728081
334765.9111	994.1195333
333874.6237	970.4466496
333627.5195	961.9799124
332178.4128	994.0628996
330998.4294	940.6006932
329607.5512	857.20758
328247.4999	898.8899782
327735.6763	816.1198356
326243.0206	850.2982695
325650.2153	894.3875996
327845.5275	910.3016674
324797.3391	889.3472009
326349.6912	909.5654294
325028.2958	887.5349227
324088.3215	861.1719386
323312.5124	945.9242604
323756.3212	876.972739
321348.1568	928.9624693
314413.0938	927.546627
311479.8944	964.4434781
308339.9593	841.888166
309961.3049	749.1221766
310251.7134	781.8564513
308962.1235	853.328172
307171.7195	857.2925306
306355.7865	624.7262695
306937.3375	612.3518076
306302.4512	664.9078748
306862.717	683.7952115
307690.3935	662.6708439
307006.0863	669.7500556
306928.5299	810.4564663
304509.8453	817.4224106
303593.6027	681.4165964
303755.8107	902.429584
303186.2479	804.8780475
299572.9005	916.3331557
297681.6976	935.5036609
295527.2432	1005.078153
292905.9821	502.0293732
292074.1464	499.4242233
289350.1292	469.946386
294195.0828	602.2426933
295359.4081	537.878501
297399.6074	639.6492477
294269.7033	611.3890348
292470.247	426.0552738
291414.5497	430.0479492
292641.9966	716.4162188
293659.5274	431.6053758
291206.5907	462.1026195
294460.7809	431.2655736
291167.2009	422.9970544
288177.4855	432.9362675
285785.4686	434.2388425
287831.2951	429.5099291
288982.4089	429.6515133
287306.994	426.763195
292058.2437	427.2445814
293438.8463	422.3740838
292612.6377	425.9703233
291986.8037	431.0673557
294830.2138	665.5308455
295736.9147	652.9864824
298702.6536	574.3789163
297687.5694	566.4501992
299728.0134	438.6562706
298128.9316	427.3861656
297270.9175	436.362606
300909.4647	438.4297358
298780.4547	438.6845874
296091.4235	508.5705648
296478.4717	576.7575314
294638.8916	513.8374983
300381.0044	446.3867697
301307.5225	525.6456233
302932.538	840.8121259
302794.0618	958.5252571
302865.9912	941.2519807
299785.0186	952.9468384
298386.3113	901.2402765
295040.3746	436.8723092
290704.7981	437.8633989
289878.3449	606.8866562
288423.1217	545.3541485
285826.8158	631.2957779
287814.4137	664.5397558
285333.8308	596.7492251
286733.5167	495.1200627
283491.0701	500.9816499
283998.7345	610.6244799
282622.2911	748.7257407
285845.899	752.548515
286546.3536	739.267914
284090.4811	776.5895178
279506.5771	721.5132512
277879.8491	748.0178196
274772.6981	749.8017809
282818.9958	933.5214816
289934.3714	1042.796193
288056.3801	1045.033223
284710.688	1044.580154
277865.4143	1015.980139
270895.3652	1015.130633
269427.4198	1031.837573
268469.5855	703.1639346
267624.2937	708.0910659
267421.4725	692.743335
265296.377	458.5630137
263975.7155	427.8392352
262781.7867	428.2923047
267202.7487	577.8902052
268080.58	585.3092191
270994.6961	670.2880757
274373.417	613.7959667
274203.8693	428.7170574
274509.6912	431.5487421
273783.7923	434.9184468
275028.3652	805.6426024
273012.1423	778.571697
275239.994	508.0891784
271903.8436	431.4354747
271221.4937	435.3998332
270381.3396	434.89013
269431.8237	435.7113185
271610.0099	956.9961474
273068.6582	943.4323779
273975.8484	957.5908012
275179.5636	977.4692275
270437.1216	985.4262614
269508.6461	599.9490287
265935.1779	438.0616168
264875.566	776.7027852
269162.2111	849.9301505
272949.51	913.6430553
270729.4873	668.022728
270477.2454	727.8562248
267623.8043	823.9352853
266749.1536	768.5758502
274521.6795	906.5355268
274360.6948	1068.196404
272680.6313	1037.444309
272969.8166	1040.587479
270192.2194	1036.283318
268617.3587	639.5642971
266351.0957	640.0456835
266251.5201	939.4963362
266905.0004	863.9753064
264896.3619	921.4301881
265399.8672	691.6956117
267652.9186	439.0527064
267230.6397	435.7396354
266844.0807	430.5293356
265270.9326	664.2565874
266922.8605	432.851317
267302.0797	346.088499
267133.0213	342.4922595
267394.8049	346.1451327
267930.6049	343.0869133
267281.5284	343.6249334
271075.4331	345.8619643
274526.0833	348.8352332
276654.604	566.7050508
277164.9597	759.0330729
276468.175	796.1281419
274775.3893	819.6311246
274945.671	675.7532271
278260.0469	819.2913224
284532.088	905.0064171
281643.4162	1021.813409
280719.3446	1022.634598
280382.2065	1029.232423
278124.7513	1021.473607
276312.3281	870.0351115
271664.8132	866.2972878
272708.033	852.6202509
271103.3241	876.6046199
278283.0447	881.4751176
281926.9743	996.384881
282340.2009	430.9540883
279524.9265	436.4475565
279564.8056	977.6957623
278706.3023	1021.190439
282131.9974	934.370987
280684.6033	1159.773086
280953.7266	914.8323628
280190.1503	581.8828806
278430.3285	413.5109108
277892.5712	569.451785
279964.8207	557.2755409
281939.9412	573.7276288
282679.541	556.9357388
286931.2	589.2452607
283663.309	436.8156755
283785.8824	434.8051794
283425.5019	487.4178804
283992.1287	480.7917383
287998.3962	486.9931277
285846.8777	438.3731021
282403.0779	429.5665628
282378.8568	434.5503278
284694.7852	427.0746803
293195.412	480.6218372
298661.7957	1255.37076
300507.737	1322.311785
298881.7429	1374.613001
303905.5411	1324.633767
304147.5074	1259.533336
297472.5154	1275.447404
302384.5051	1307.162272
296924.9718	1249.395905
292107.9092	1254.209769
283371.4325	1189.109339
281381.1433	1147.79506
277362.643	1026.004303
269172.242	925.6210814
272301.6568	752.4069308
277111.869	786.330513
278674.9861	859.8410468
283828.4528	760.8453511
286140.4667	1144.312088
289354.2884	1122.6497
284865.5562	783.1307093
277966.2132	1052.735406
272555.3667	1306.1995
267851.5805	1087.706711
264338.5427	1037.529259
267064.7618	561.6646522
267352.7238	431.0390388
266659.3643	432.9362675
271657.2288	974.3260575
274406.2011	1003.237558
278239.985	832.8267751
283628.323	1000.575774
284331.4688	993.5531964
287387.4863	597.7686316
291973.8368	574.7470353
298155.1099	1406.752622
308958.6983	1497.932868
323587.7521	1580.306575
331368.3517	1652.486217
329566.6934	1763.290037
327023.2335	1571.046966
321032.7933	1611.766591
319047.1525	1609.52956
314053.6918	1750.60409
317728.693	1213.518461
310624.0822	806.0956719
311919.2993	524.966019
310545.7918	685.5791728
316413.9033	781.2334806
337025.5683	1693.772179
374560.4411	2662.180016
391398.508	4897.143766
407147.6041	5016.329374
401776.1475	5169.268662
381205.5849	5053.849196
361470.2833	4768.07558
352389.3288	3906.450572
345037.3693	3792.192096
345575.6159	2778.562255
348450.5868	1610.152531
354030.981	1704.844066
353148.5012	1718.0114
350110.5883	1721.834174
349910.9478	1733.132596
345702.1038	1757.371816
337806.5152	1758.41954
338468.0693	1241.637089
341940.0046	567.6111899
344258.6243	707.4397784
344190.6095	855.5935198
353450.6533	1375.292605
360503.8859	1777.023708
363434.1495	1790.304309
367980.8655	1799.677185
369396.6987	1819.810463
365122.7759	1300.054744
361885.9565	1196.64162
354598.5865	1659.395527
349565.2466	1808.058972
347931.1788	1342.643281
351686.917	1078.390469
356102.0072	1036.62312
356615.0541	728.3092943
356722.9481	738.531676
359059.1831	902.9109704
356892.2511	972.570413
356780.9319	810.7679516
356164.1502	814.2509238
358615.8636	811.5041896
360127.3579	764.7247591
359385.8009	571.0375284
359480.9727	350.0811744
359721.7157	393.349316
359126.7085	406.091897
357785.9851	407.196254
357512.9473	369.534848
356757.2001	415.0400205
354518.0942	422.515668
353205.9957	423.620025
354079.9125	431.74696
354596.1399	445.962017
364620.7386	434.2105256
373643.7092	1279.213545
376646.6361	1565.695082
373257.6396	1645.746807
368459.6603	1550.545569
356390.9478	1586.961034
358677.5173	1145.501395
361491.3238	993.3266616
355157.629	1103.25266
350652.5048	679.3494666
349550.5672	581.2882268
351844.2318	579.589216
351685.9383	654.0908394
351816.0961	501.5763037
352459.5455	511.2889821
354790.398	481.3014415
353892.7495	518.4814611
351596.3937	502.7656112
350582.2881	528.7038427
355097.4433	446.7832055
352080.3263	454.4004373
355476.1732	505.0592758
355374.3956	506.8432372
357363.9509	485.5489685
359136.9842	484.7560968
359459.1982	739.0130624
358555.9225	573.7276288
361766.3189	786.1039782
365471.6576	777.3823895
362637.2998	768.9439692
360969.7139	746.460393
359153.8655	591.7654601
351083.1021	1067.261948
353985.23	1083.940571
351368.8621	578.3715916
352800.8428	612.7765603
350704.6169	564.637921
348897.8208	591.7088264
346508.0058	564.3547526
344947.0906	560.588612
343526.1196	544.3064252
349582.6173	525.4474054
353697.7574	523.7200777
350588.6492	543.9383062
348371.8071	540.5402846
346776.3952	599.2411076
341767.521	820.7921153
343794.2642	933.0117784
346437.7891	843.3889589
348597.1367	688.9771944
347084.9083	781.6015996
346462.0102	615.1551754
343649.427	538.1899863
340050.5143	1020.850636
338782.4542	798.6483413
333331.4839	785.6792255
335225.1334	780.8087279
332578.9173	573.3595098
332106.2389	570.3862409
330223.8436	588.452389
327380.4335	595.1917985
324919.6678	570.4428746
327869.2593	680.6237247
330856.2834	594.8519964
333180.5302	593.3512035
331507.5618	428.0940868
330855.7941	530.9975073
330950.4766	1011.081324
330756.2185	1228.129954
327748.8878	1227.422032
327674.7566	1098.49543
323067.3655	1170.760022
323914.8593	784.4049674
318934.3654	880.1725426
316305.0307	1338.678923
316147.7159	1245.035111
315366.2796	1122.6497
312984.5383	1229.177677
306471.9989	1287.680282
309071.7301	807.4831974
307009.2669	629.9648861
311012.1091	757.8437653
311660.4516	1113.616626
309579.3945	1028.26965
311642.8363	984.0104191
312836.5205	1012.242315
309057.5399	813.7978542
306661.3638	748.1027701
306965.9625	1052.197386
301606.9834	952.9751552
301330.765	975.6852662
300103.3181	1017.112813
305038.0609	836.2247967
302381.5692	528.4773079
301251.0066	538.1333526
304346.1694	990.2118085
303839.4836	955.9484241
301691.8796	822.4628093
296514.4364	850.5531211
295927.5029	915.3420661
294983.8587	598.3632853
295952.7026	570.4995083
294118.0156	595.5316007
296933.2901	447.802612
294139.3008	406.7998181
293027.0876	439.0243896
291270.9357	435.5414174
291222.4935	414.586951
292442.356	434.0406246
295039.1513	903.0525547
297450.2515	956.0050578
301818.3675	718.3700812
301724.419	799.3279456
299804.5912	770.6712968
295469.504	760.3639647
288221.7686	727.827908
286262.5509	787.1517016
287800.9576	633.0797393
284869.4707	753.3413867
283911.6364	741.6748459
283255.4648	365.9386085
283681.169	371.3471262
285039.0184	371.9984137
284494.1661	369.9596007
283722.5161	678.0185748
282427.0544	393.0095139
282433.6601	417.3620019
282774.7128	572.1702022
280550.2863	692.9981866
278261.2702	715.1136438
280697.8148	751.3308906
282796.9766	1073.26512
283640.5558	1083.374234
283896.957	724.0617674
281086.8203	775.4568439
278689.6656	388.1673331
276793.8142	388.8469374
280541.7232	711.1776022
283496.6972	719.5310719
280306.6073	680.6237247
278273.9924	764.5265411
280322.5101	658.0835148
277862.2337	383.9764398
276184.6169	432.7097328
281415.64	840.3024226
281074.3427	971.0696202
279581.9317	900.4474048
278600.3656	703.3055188
279416.0538	508.6555153
277442.8907	380.2669329
276225.7193	379.0776253
280657.4463	692.7716519
283707.1027	725.3643423
284451.351	850.5248042
287856.4948	863.7487716
282125.1469	810.3148821
282853.0032	344.9275083
281112.9986	350.6191945
279317.9462	714.0942374
280833.8444	721.173449
282069.8543	719.3894877
280168.1312	831.0144969
278878.2965	618.6098306
277727.9167	329.9478965
277646.9351	353.0544433
278521.5858	629.7383514
277727.4274	680.7086752
281171.4718	613.0314119
282151.57	818.7249855
291533.4532	996.6680495
288361.468	998.5086445
279400.3958	1262.591556
282093.3415	1168.239823
282652.1393	1148.049911
281322.6702	1190.27033
277004.2197	1110.586723
276504.6289	1044.098768
274083.9871	891.3010633
272759.4111	598.3632853
274507.2447	1017.367664
272427.1661	1147.285357
272749.8694	985.2846772
270121.2687	400.2869434
273662.9314	356.0843459
276344.3782	341.2746351
277070.2772	342.7471111
275496.3952	816.2047862
271153.4789	800.0925005
272007.0891	836.4796483
274702.9707	849.278863
276755.4029	847.1834163
273471.8539	540.6818688
272306.0606	550.252963
272553.4094	673.006493
273417.5399	662.8973787
273116.8558	485.464018
272721.9785	399.7772402
272921.3744	416.5408134
271385.6589	418.0132894
270468.9271	398.7295169
269565.896	384.9392126
274085.6997	421.4396278
274208.0285	396.4358523
275384.0973	403.1186281
277576.229	393.4342665
286391.73	556.8791051
299377.4191	926.2723689
309372.1695	2191.214223
311390.3497	3139.318881
304929.9223	3088.999844
300610.0039	2235.586722
304376.2623	1329.532581
298203.3075	1362.238539
285896.2985	1393.698556
278683.7938	1181.945177
282223.9886	1172.572301
285850.0582	1034.640941
290518.1244	944.3668338
292047.7234	1023.795589
288914.6388	851.4592602
285857.8873	826.3705341
281772.5954	833.3364784
280437.7438	862.0497608
280635.4271	846.2206436
278623.8527	723.2688957
278165.6091	407.5077393
278952.9171	383.8348556
277606.0772	382.3340627
276554.5391	381.5978247
274844.8721	387.5443625
275998.6771	373.7540582
277818.1953	378.7095063
277763.1474	380.3518834
276928.3758	401.0798151
276660.2311	412.1517021
275789.2502	410.9340777
275195.2217	405.1857579
275067.2658	391.9901074
278442.3168	385.6754506
286474.9136	1156.460015
305204.6727	1325.313371
327024.9461	1358.72725
333742.0193	2841.114169
326533.4291	3947.028613
315802.0147	3778.061989
304983.9916	3762.600991
291086.7085	2974.684734
293465.0246	1669.136522
289231.4703	1868.203954
283044.8147	1773.738954
283348.1901	1710.110999
277386.1301	1809.304913
273527.1465	1809.33323
273732.6588	1853.280976
272406.6149	1357.622893
271178.434	617.3922062
273744.8917	1168.494675
272592.5546	1317.526238
269152.6694	1218.615493
267882.8967	608.6139838
270368.6175	632.5983529
272024.9491	548.5256353
275340.059	567.9226752
280049.7169	1140.262779
279359.7826	947.1985185
290760.8247	701.4649238
311011.1305	1552.980818
337815.8122	3108.680053
364030.8692	4683.776327
382245.6242	5531.469447
390745.0277	5786.547601
389467.9152	5753.303623
380523.235	5745.799659
367045.0503	5885.59993
348519.5802	5747.187184
333901.2913	5554.122924
327897.3949	5277.099214
324398.7919	5133.476168
317029.7063	5063.590191
309418.4098	4913.142785
296971.7014	4244.157284
284747.142	3451.795283
277354.8139	3135.156304
268769.7803	2219.106317
276398.2029	1154.279618
284304.3118	1291.276521
288189.4738	1220.994108
281850.6412	1337.602882
272697.2681	1349.156156
270503.1791	791.5124959
269645.4097	802.952502
270219.621	780.3839752
272991.1018	716.9542389
277875.2006	1059.333231
280680.4441	1109.539
281321.4469	1534.433283
275426.9124	1396.388656
274429.1989	1553.660422
277826.5137	1034.442723
276526.1588	1521.747336
279974.3624	1489.9192
289133.8519	1501.302573
296464.2816	1550.828737
298019.0803	1558.445969
297072.2556	1540.351504
297514.8411	1549.781014
298212.8491	1466.472851
300964.268	1356.801704
294963.5521	1384.353996
294789.356	1294.78781
293403.6156	756.6544578
300256.963	425.5455706
300539.5425	1032.545494
300125.3372	427.499433
303732.3236	411.1039788
308469.1385	425.8853727
319258.0474	424.7810157
320462.4965	439.2509243
324307.0453	437.2970619
332229.0569	447.1796414
338509.1717	564.4113863
336727.0861	493.0529329
340459.0924	495.3749143
348587.595	526.9481982
351497.0627	918.5701866
357821.7051	967.0769448
357491.1728	1317.412971
359193.5001	1521.124365
358390.534	1605.84837
358608.0345	1547.005963
356155.5872	1519.368721
355576.9721	706.3920551
354664.8887	713.4429499
355286.5636	991.4577497
357435.8802	925.8192993
355751.4129	660.8302489
353699.7147	641.7163775
354156.001	516.0178954
354264.8736	519.1610654
355663.8255	494.69531
355869.8272	800.9703227
357923.4827	847.9479712
357593.929	820.1691447
356815.4286	836.3946978
354694.9816	848.7974766
353582.7683	418.4097252
350905.97	533.8858256
347590.8602	738.1352401
348715.551	734.652268
346581.8924	165.4553346
347907.6917	165.7668199
349317.4085	166.7295927
352507.0091	165.1438493
348907.1178	154.5533487
352565.4822	140.0268064
353935.0752	144.6141355
359317.0521	487.8426331
361694.1449	429.0002259
364946.8671	434.9184468
363748.0451	472.1267832
363675.6265	418.4663589
362179.0562	483.5101556
357197.8284	1039.171636
350520.6344	1141.480403
353028.619	561.6646522
351826.6164	529.2701797
349825.8069	528.5905753
351544.0369	511.4305663
349570.3844	485.2091664
353796.5991	452.418258
356744.2333	1024.616777
361330.5838	769.170504
365121.0633	760.7037668
368659.5455	762.0912923
374968.7745	740.5421721
376758.6892	1029.034205
371154.0739	947.113568
365809.5297	1229.772331
367171.5383	1598.967377
372909.0026	1562.127159
368221.1192	1435.720756
367855.3561	1585.460241
376670.1232	787.1233847
386165.7722	860.1242152
390069.0388	850.8079727
390187.9424	1011.307859
380623.3	1546.751111
372427.0272	1564.81726
368856.0055	1094.446121
365788.2445	1065.053234
362913.0289	791.2010106
360815.5796	811.3626054
358411.5745	734.7089017
356351.3132	722.1928555
354956.0312	468.6438111
352519.7313	470.2578714
354981.2309	525.13592
354543.0493	554.4438563
356640.7431	531.2523589
355245.2164	529.949784
355436.7833	523.4369093
358183.0644	555.5482133
359672.7842	748.9239587
362845.5034	1001.312012
360752.7027	1082.666313
353453.8338	1081.108886
352718.3932	1003.690627
356766.7418	956.1183252
358376.0992	1007.79657
360011.1456	1022.351429
368787.0121	1018.670239
358751.6485	1120.129501
354750.5189	1166.597446
349884.2801	1218.983612
339859.4368	1261.147397
340374.9302	470.2295545
335880.571	754.4457438
338516.0221	751.2459401
335198.955	597.683681
335265.7465	628.4924101
333631.9234	642.4242986
331884.5791	667.5979753
334175.0631	469.0402469
333439.3779	432.9079507
335479.8219	574.9735701
333458.4612	812.0705266
332603.8723	735.2469218
332949.0841	741.9013807
329313.4729	851.487577
331142.2881	530.5444377
333863.3694	566.676734
338677.2515	1241.18402
335987.2417	1191.941024
335024.7588	1357.141507
337145.6952	1322.311785
339370.8556	1461.942156
338516.7561	929.4721725
338837.0129	807.1150784
337015.5374	1070.546702
336301.6266	1110.020386
335141.7051	1145.982782
335403.978	1109.99207
339805.6121	1127.350297
338319.3175	836.2814304
344784.1487	890.621459
350169.0615	1226.685794
350070.9538	1474.061766
350618.4974	1866.476626
352759.0064	1954.513702
353939.2344	1975.269951
345775.9904	1898.927732
338307.5739	1916.484177
332529.0071	1641.102844
327961.4952	1343.068034
329639.846	1206.637467
324896.9147	1345.843085
324511.0897	1254.266403
323605.3675	1007.909838
318858.2769	1048.884315
320309.5855	1035.490446
320828.2595	934.370987
320269.217	945.6127751
319557.2635	1070.433435
321133.3475	992.3922057
317127.814	843.6721274
315232.4519	840.2741058
316312.6151	883.3440294
317926.1316	1430.65204
322139.624	1368.581513
330217.4825	1290.313749
333568.3124	1358.245864
330038.8825	1392.594199
324088.8108	1403.637769
322061.8229	1329.617532
317125.1228	1346.635957
313378.1923	1352.44091
312976.9539	1393.273803
309892.8008	1391.744693
301273.5151	1140.772482
297224.188	1157.252887
297314.4666	548.3840511
298255.4195	1031.695989
299501.4605	1080.71245
301607.2281	924.2052391
303211.203	1102.658006
301501.7806	727.4597889
299238.6983	912.9068173
300591.1652	893.1416584
305742.1854	753.7095057
297582.8559	902.4579009
298123.5491	1195.367362
296156.0131	1321.207428
290664.6742	984.0387359
286904.5323	895.8034419
286812.0517	950.3416885
282233.7749	1136.978024
281929.1762	993.439929
282214.6916	860.7471859
286137.7755	840.0758878
288622.5176	723.0989946
280846.0772	842.0297503
280064.3964	1159.659818
279782.5509	1070.999772
278440.6042	773.4746647
283038.2089	592.1052622
283723.9841	499.4242233
301201.3412	453.2394466
325001.3835	892.3204698
338164.2046	1020.539151
343268.7398	1752.586269
337537.3919	2224.769686
329926.5847	2211.545719
320610.5143	2150.069845
310180.5181	2109.067051
300661.1373	2092.076943
293194.9227	2047.874346
289699.2555	1678.594349
288820.9349	1235.464017
283284.5791	1227.591933
278725.8749	1334.374762
280641.5435	985.8510141
278289.8951	1034.980743
276375.2051	1285.046815
272854.5829	1257.862642
273935.7246	839.5661846
274060.9893	870.2050126
274194.083	977.9506139
