1985-01-01
     obs	     sim
   14515	   14660
   14614	   14720
   14513	   14910
   14339	   14930
   14295	   14870
   14143	   14750
   14219	   14750
   14295	   14820
   14261	   14740
   14317	   14910
   14557	   14890
   14388	   14670
   14471	   14670
   14444	   14640
   14606	   14640
   14429	   14410
   14248	   14160
   14116	   13960
   14150	   13840
   14124	   13720
   14212	   13560
   14021	   13380
   13845	   12920
   13507	   12390
   13624	   12440
   13864	   12830
   14268	   12990
   13730	   12160
   14513	   12730
   14478	   12480
   14373	   12090
   14464	   11680
   14713	   11840
   14344	   11560
   14261	   11460
   14332	   11520
   14393	   11350
   14464	   11210
   14429	   10950
   14437	   10760
   14456	   10750
   14542	   11110
   14388	   11450
   14493	   12430
   14564	   12350
   14549	   12340
   14317	   11860
   14456	   12000
   14366	   11940
   14393	   11930
   14429	   12080
   14275	   12450
   14400	   12610
   14400	   12630
   14464	   12660
   14339	   12650
   14358	   12700
   14464	   12740
   14478	   12510
   14500	   12330
   14500	   12270
   14437	   12260
   14358	   12140
   14219	   12050
   14290	   12030
   14339	   12070
   14393	   12200
   14415	   12410
   13906	   11720
   13725	   11670
   13837	   11560
   14275	   11930
   14248	   11840
   14422	   11780
   14628	   11770
   14706	   11890
   14606	   11800
   14388	   11530
   14344	   11370
   14028	   11010
   14089	   11240
   14344	   11620
   14571	   11610
   14505	   11650
   14290	   11470
   14261	   11430
   14332	   11450
   14339	   11420
   13952	   11050
   13737	   10930
   13911	   10860
   13994	   10790
   14192	   10900
   14143	   10800
   14075	   10690
   14219	   12330
   14373	   12710
   14620	   12510
   14444	   12090
   14283	   11830
   14219	   11780
   14339	   11800
   14351	   11760
   14317	   11660
   14261	   11570
   14185	   11480
   14283	   11530
   14400	   11590
   14380	   12090
   14429	   12390
   14642	   12460
   14598	   12410
   14373	   12230
   14358	   12160
   14344	   12110
   14261	   12020
   14234	   12030
   14429	   12140
   14564	   12230
   14324	   12030
   14317	   11950
   14290	   11890
   13830	   11360
   13857	   11500
   13952	   11610
   14040	   11630
   14075	   11660
   14143	   11670
   14136	   11690
   14109	   11620
   14150	   11600
   14192	   11640
   14248	   11650
   13578	   10950
   12675	   10000
   11968	    9304
   12164	    9415
   12443	    9650
   12761	    9916
   12954	   10090
   13228	   10290
   13453	   10490
   13659	   10920
   13999	   11360
   14261	   11590
   14444	   11630
   14317	   11570
   14535	   11630
   14185	   11370
   14324	   11570
   14513	   11670
   14332	   11520
