1985-01-01
     obs	     sim
   45884	   69460
   45846	   69440
   45790	   69540
   45771	   69500
   45759	   69430
   45783	   69360
   45765	   69280
   45733	   69460
   45683	   69440
   45733	   69380
   45690	   69310
   45665	   69230
   45621	   69140
   45615	   69180
   45565	   69190
   45602	   69220
   45577	   69180
   45571	   69110
   45577	   69360
   45558	   69400
   45546	   69380
   45565	   69330
   45590	   69280
   45596	   69230
   45627	   69190
   45640	   69150
   45608	   69080
   45565	   68990
   45558	   69680
   45540	   70110
   45615	   70610
   45633	   71190
   45840	   71540
   46104	   71700
   46287	   71780
   46451	   72060
   46572	   72150
   46743	   72200
   46857	   72390
   46934	   72450
   47048	   72480
   47099	   72480
   46997	   72380
   46959	   72250
   46927	   72180
   47010	   72190
   47093	   72200
   47003	   72270
   46895	   72100
   46743	   71920
   46660	   72050
   46565	   72120
   46483	   72130
   46407	   71990
   46407	   72630
   46635	   73030
   46844	   73160
   47106	   73260
   47316	   73320
   47451	   73440
   47573	   73490
   47695	   73520
   47650	   73390
   47631	   73330
   47714	   73330
   47708	   73280
   47721	   73300
   47721	   73240
   47785	   73500
   47766	   75280
   47849	   75560
   48705	   75730
   49169	   75800
   49425	   75880
   49636	   75940
   49807	   75970
   49946	   75990
   50013	   75940
   50085	   75910
   50052	   75820
   50079	   75770
   50112	   75770
   50172	   75740
   50218	   75700
   50231	   75650
   50278	   75650
   50331	   75630
   50378	   75610
   50424	   75590
   50451	   75590
   50524	   75570
   50464	   75480
   50444	   75400
   50444	   75360
   50471	   75330
   50504	   75300
   50484	   75230
   50491	   75160
   50477	   75100
   50458	   75040
   50491	   74970
   50464	   74910
   50431	   74840
   50404	   74800
   50404	   74890
   50404	   74860
   50424	   74810
   50477	   75130
   50497	   75150
   50537	   75130
   50564	   75080
   50557	   75080
   50497	   74970
   50491	   74920
   50491	   74860
   50484	   74780
   50438	   74670
   50391	   74550
   50364	   74440
   50331	   74330
   50265	   74330
   50212	   74300
   50178	   74190
   50118	   74080
   50052	   73960
   49960	   73810
   49847	   73660
   49768	   73500
   49702	   73350
   49563	   74120
   49484	   74110
   49563	   74040
   49543	   74290
   49431	   74440
   49596	   74440
   49787	   74410
   49926	   74310
   50026	   74220
   50112	   74210
   50165	   74110
   50205	   74000
   50238	   73950
   50291	   73830
   50318	   73780
   50331	   74530
   50438	   74770
   50644	   74780
   50845	   74750
   51072	   74710
   51233	   74920
   51321	   74910
   51496	   74870
   51576	   74760
   51644	   74690
   51711	   74620
   51711	   74540
   51718	   74440
   51731	   74350
   51785	   74300
   51819	   74380
   51833	   74520
   51914	   74550
   51914	   74510
   51981	   74480
   51920	   74350
   51920	   74490
   51846	   74530
   51853	   74440
   51853	   74440
   51914	   74430
   51968	   74410
   52042	   74390
   52090	   74740
   52123	   74960
   52205	   74990
   52245	   75000
   52265	   74980
   52327	   74950
   52354	   74920
   52429	   74970
   52469	   75110
   52503	   75110
   52524	   75090
   52517	   75060
   52537	   75020
   52537	   74960
   52558	   74900
   52551	   74830
   52551	   74740
   52461	   74640
   52346	   74480
   52170	   74300
   52021	   74130
   51891	   73950
   51764	   73770
   51669	   73590
   51527	   73730
   51392	   73620
   51260	   73490
   51111	   73340
   50984	   73180
   50871	   73010
   50744	   72820
   50602	   72650
   50497	   72510
   50311	   72470
   50237	   72350
   50125	   72210
   49998	   72050
   49885	   71900
   49726	   71690
   49609	   71520
   49477	   71350
   49352	   71200
   49234	   71050
   49075	   70900
   48926	   70760
   48794	   70610
   48645	   70460
   48508	   70320
   48366	   70160
   48244	   70010
   48119	   69860
   47977	   69690
   47867	   69530
   47810	   69380
   47688	   69220
   47571	   69250
   47443	   69230
   47316	   69300
   47214	   69380
   47099	   69310
   47054	   69190
   46944	   69060
   46832	   68920
   46710	   68810
   46577	   68930
   46487	   69080
   46462	   69650
   46411	   69780
   46418	   69790
   46355	   69760
   46279	   69690
   46198	   69830
   46110	   70190
   46039	   70200
   45966	   70160
   45914	   70100
   45839	   70020
   45746	   69930
   45657	   69830
   45601	   69730
   45520	   69830
   45445	   69890
   45364	   69830
   45308	   69760
   45246	   69680
   45183	   69590
   45109	   69500
   45065	   69740
   44985	   69690
   44928	   69620
   44860	   69530
   44767	   69470
   44711	   69370
   44625	   69270
   44576	   69160
   44508	   69540
   44410	   69820
   44378	   69840
   44336	   69800
   44251	   69840
   44207	   69800
   44165	   69740
   44089	   69680
   44035	   69610
   43991	   69810
   43930	   69850
   43901	   69830
   43876	   69810
   43864	   69780
   43832	   69730
   43852	   70390
   43832	   71040
   43938	   71210
   43962	   71290
   43913	   71270
   43925	   71300
   43913	   71360
   43918	   71360
   43938	   71340
   43979	   71430
   43979	   71400
   43942	   71350
   43913	   71280
   43864	   71740
   43803	   72470
   43881	   72640
   43938	   72800
   43999	   72880
   44060	   72920
   44060	   72930
   44060	   73020
   44097	   73090
   44146	   73100
   44158	   73090
   44170	   73080
   44170	   73070
   44182	   73050
   44190	   73030
   44194	   73400
   44202	   73640
   44263	   73810
   44263	   73860
   44268	   73870
   44251	   73860
   44238	   73840
   44238	   73820
   44275	   73820
   44280	   73810
   44280	   73790
   44300	   73770
   44300	   73760
   44305	   73740
   44305	   73720
   44312	   73700
   44324	   73680
   44329	   73650
   44336	   73620
   44324	   73750
   44329	   73900
   44329	   74030
   44353	   74140
   44361	   74160
   44324	   74110
   44292	   74060
   44300	   74030
   44312	   74010
   44329	   74000
   44336	   73990
   44349	   74050
   44349	   74030
   44341	   74010
   44349	   73990
   44353	   75170
   44366	   75410
   44674	   75530
   44835	   75590
   44936	   75610
   45009	   75640
   45083	   75750
   45146	   75780
   45220	   75820
   45283	   75840
   45315	   75840
   45357	   75840
   45413	   76190
   45469	   76260
   45513	   76290
   45582	   76390
   45638	   76420
   45682	   76440
   45738	   76440
   45795	   76440
   45851	   76450
   45902	   76450
   45839	   76580
   45890	   77030
   45966	   77180
   46095	   77260
   46203	   77310
   46279	   77340
   46350	   77350
   46418	   77370
   46475	   77370
   46546	   77380
   46550	   77350
   46609	   77350
   46678	   77480
   46722	   77510
   46793	   77520
   46869	   77530
   46888	   77540
   46869	   77510
   46888	   77480
   46913	   77450
   46925	   77420
   46944	   77400
   46925	   77390
   46925	   77370
   46971	   77340
   46964	   77400
   46976	   77440
   46984	   77420
   46991	   77720
   47028	   77770
   47054	   77780
   47155	   77760
   47201	   77780
   47277	   77790
   47348	   78120
