1985-01-01
     obs	     sim
   45980	   33670
   46012	   33670
   46005	   33790
   46027	   33920
   46071	   33920
   46125	   33920
   46130	   33920
   46137	   33920
   46130	   33920
   46130	   33920
   46130	   34080
   46125	   34120
   46242	   34120
   46196	   34070
   46196	   34010
   46196	   33950
   46039	   33890
   45973	   33840
   45902	   33780
   45895	   33780
   45895	   33770
   45895	   33770
   45824	   33740
   45790	   33700
   45750	   33670
   45719	   33630
   45692	   33590
   45621	   33510
   45589	   33440
   45518	   33540
   45440	   33580
   45374	   33690
   45386	   33840
   45322	   33770
   45366	   33730
   45374	   33690
   45381	   33690
   45366	   33670
   45401	   33660
   45425	   33660
   45445	   33660
   45445	   33650
   45472	   33640
   45464	   33620
   45479	   34040
   45479	   34090
   45543	   34080
   45660	   34070
   45726	   34050
   45843	   34080
   45836	   34080
   45927	   34080
   45946	   34100
   45985	   34100
   46086	   34090
   46071	   34040
   46086	   34660
   46091	   34620
   46105	   34990
   46184	   35110
   46210	   35100
   46394	   35110
   46445	   35110
   46492	   35110
   46570	   35110
   46590	   35120
   46710	   35380
   46736	   35840
   46815	   35830
   46988	   35840
   47094	   35840
   47121	   35840
   47338	   35850
   47419	   35870
   47453	   35870
   47485	   35880
   47507	   35860
   47554	   35830
   47573	   35880
   47612	   35880
   47654	   35860
   47659	   35830
   47654	   35810
   47647	   35780
   47627	   35760
   47607	   35730
   47639	   35700
   47585	   35680
   47585	   35640
   47554	   35610
   47554	   35600
   47507	   35620
   47492	   35590
   47527	   36370
   47546	   36330
   47647	   36280
   47808	   36220
   47940	   36540
   48067	   36530
   48217	   36750
   48363	   37560
   48527	   37580
   48708	   37620
   48914	   37720
   49102	   37750
   49452	   38380
   49582	   38400
   49697	   38780
   49902	   38980
   50164	   39380
   50419	   39430
   50680	   40460
   50918	   41330
   51160	   41410
   51559	   41810
   52442	   41880
   53102	   41960
   53614	   42050
   54044	   42150
   54397	   42240
   54663	   42340
   54874	   42450
   55069	   42550
   55224	   42660
   55346	   42740
   55441	   42830
   55566	   43010
   55681	   43110
   55799	   43220
   55909	   43410
   56019	   43560
   56099	   43670
   56239	   43780
   56364	   43910
   56503	   44140
   56630	   44580
   56785	   45170
   56941	   45790
   57161	   45900
   57580	   46010
   58133	   46130
   58597	   46250
   58923	   46370
   59172	   46490
   59371	   46620
   59552	   46750
   59735	   46880
   59933	   47310
   60109	   47470
   60256	   48090
   60479	   49520
   60694	   50240
   60895	   50550
   61157	   50680
   62231	   50840
   63579	   50980
   64278	   51330
   64704	   51570
   65105	   52210
   65453	   52360
   65614	   52330
   65646	   52220
   65656	   52110
   65670	   52040
   65776	   52380
   66069	   52580
   66404	   52740
   66698	   52850
   66806	   52800
   66945	   52800
   67043	   52820
   67280	   53080
   67503	   53260
   67694	   53420
   67909	   53660
   68100	   53800
   68301	   53960
   68484	   55300
   68641	   55710
   69000	   57030
   69194	   57220
   69556	   57460
   69979	   58190
   70512	   58360
   71016	   58540
   71537	   58710
   71978	   58890
   72384	   59060
   72687	   59290
   72974	   59580
   73235	   59780
   73534	   59970
   73771	   60230
   74026	   60400
   74219	   60770
   74483	   61000
   74750	   61330
   75041	   61720
   75237	   62120
   75506	   62290
   75836	   62470
   76193	   62650
   76543	   62820
   76895	   63000
   77177	   63340
   77394	   63500
   77612	   63660
   77850	   63820
   78057	   63970
   78231	   64110
   78398	   64250
   78552	   64390
   78718	   64530
   78836	   64680
   78975	   64820
   79112	   64960
   79149	   65020
   79149	   65160
   79122	   65200
   79362	   65270
   79342	   65690
   79435	   67030
   79574	   67100
